lang,text_id,aoi_index,aoi_text,aoi_text_ws_after
en,phi2_greedy_search_item14,57,growing,True
en,phi2_greedy_search_item14,58,up,True
en,phi2_greedy_search_item14,59,and,True
en,phi2_greedy_search_item14,60,becoming,True
en,phi2_greedy_search_item14,61,"independent,",True
en,phi2_greedy_search_item14,62,but,True
en,phi2_greedy_search_item14,63,also,True
en,phi2_greedy_search_item14,64,that,True
en,phi2_greedy_search_item14,65,you,True
en,phi2_greedy_search_item14,66,are,True
en,phi2_greedy_search_item14,67,losing,True
en,phi2_greedy_search_item14,68,the,True
en,phi2_greedy_search_item14,69,opportunity,True
en,phi2_greedy_search_item14,70,to,True
en,phi2_greedy_search_item14,71,spend,True
en,phi2_greedy_search_item14,72,more,True
en,phi2_greedy_search_item14,73,time,True
en,phi2_greedy_search_item14,74,with,True
en,phi2_greedy_search_item14,75,them.,False
en,phi2_greedy_search_item18,0,Nostalgia,True
en,phi2_greedy_search_item18,1,is,True
en,phi2_greedy_search_item18,2,a,True
en,phi2_greedy_search_item18,3,bittersweet,True
en,phi2_greedy_search_item18,4,"feeling,",True
en,phi2_greedy_search_item18,5,A,True
en,phi2_greedy_search_item18,6,mix,True
en,phi2_greedy_search_item18,7,of,True
en,phi2_greedy_search_item18,8,joy,True
en,phi2_greedy_search_item18,9,and,True
en,phi2_greedy_search_item18,10,"pain,",True
en,phi2_greedy_search_item18,11,Memories,True
en,phi2_greedy_search_item18,12,of,True
en,phi2_greedy_search_item18,13,a,True
en,phi2_greedy_search_item18,14,time,True
en,phi2_greedy_search_item18,15,that,True
en,phi2_greedy_search_item18,16,was,True
en,phi2_greedy_search_item18,17,both,True
en,phi2_greedy_search_item18,18,good,True
en,phi2_greedy_search_item18,19,and,True
en,phi2_greedy_search_item18,20,"bad,",True
en,phi2_greedy_search_item18,21,A,True
en,phi2_greedy_search_item18,22,time,True
en,phi2_greedy_search_item18,23,that,True
en,phi2_greedy_search_item18,24,we,True
en,phi2_greedy_search_item18,25,can,True
en,phi2_greedy_search_item18,26,never,True
en,phi2_greedy_search_item18,27,regain.,True
en,phi2_greedy_search_item18,28,The,True
en,phi2_greedy_search_item18,29,laughter,True
en,phi2_greedy_search_item18,30,and,True
en,phi2_greedy_search_item18,31,the,True
en,phi2_greedy_search_item18,32,"tears,",True
en,phi2_greedy_search_item18,33,The,True
en,phi2_greedy_search_item18,34,moments,True
en,phi2_greedy_search_item18,35,that,True
en,phi2_greedy_search_item18,36,we,True
en,phi2_greedy_search_item18,37,"cherish,",True
en,phi2_greedy_search_item18,38,The,True
en,phi2_greedy_search_item18,39,memories,True
en,phi2_greedy_search_item18,40,that,True
en,phi2_greedy_search_item18,41,we,True
en,phi2_greedy_search_item18,42,hold,True
en,phi2_greedy_search_item18,43,"dear,",True
en,phi2_greedy_search_item18,44,The,True
en,phi2_greedy_search_item18,45,ones,True
en,phi2_greedy_search_item18,46,that,True
en,phi2_greedy_search_item18,47,we,True
en,phi2_greedy_search_item18,48,can,True
en,phi2_greedy_search_item18,49,never,True
en,phi2_greedy_search_item18,50,perish.,False
en,phi2_greedy_search_item20,0,The,True
en,phi2_greedy_search_item20,1,night,True
en,phi2_greedy_search_item20,2,sky,True
en,phi2_greedy_search_item20,3,is,True
en,phi2_greedy_search_item20,4,a,True
en,phi2_greedy_search_item20,5,canvas,True
en,phi2_greedy_search_item20,6,of,True
en,phi2_greedy_search_item20,7,"stars,",True
en,phi2_greedy_search_item20,8,A,True
en,phi2_greedy_search_item20,9,breathtaking,True
en,phi2_greedy_search_item20,10,sight,True
en,phi2_greedy_search_item20,11,to,True
en,phi2_greedy_search_item20,12,behold.,True
en,phi2_greedy_search_item20,13,The,True
en,phi2_greedy_search_item20,14,moon,True
en,phi2_greedy_search_item20,15,shines,True
en,phi2_greedy_search_item20,16,"bright,",True
en,phi2_greedy_search_item20,17,casting,True
en,phi2_greedy_search_item20,18,its,True
en,phi2_greedy_search_item20,19,"glow,",True
en,phi2_greedy_search_item20,20,As,True
en,phi2_greedy_search_item20,21,the,True
en,phi2_greedy_search_item20,22,constellations,True
en,phi2_greedy_search_item20,23,come,True
en,phi2_greedy_search_item20,24,alive.,True
en,phi2_greedy_search_item20,25,The,True
en,phi2_greedy_search_item20,26,Milky,True
en,phi2_greedy_search_item20,27,Way,True
en,phi2_greedy_search_item20,28,stretches,True
en,phi2_greedy_search_item20,29,across,True
en,phi2_greedy_search_item20,30,the,True
en,phi2_greedy_search_item20,31,"sky,",True
en,phi2_greedy_search_item20,32,A,True
en,phi2_greedy_search_item20,33,river,True
en,phi2_greedy_search_item20,34,of,True
en,phi2_greedy_search_item20,35,stardust,True
en,phi2_greedy_search_item20,36,so,True
en,phi2_greedy_search_item20,37,vast.,True
en,phi2_greedy_search_item20,38,The,True
en,phi2_greedy_search_item20,39,planets,True
en,phi2_greedy_search_item20,40,twinkle,True
en,phi2_greedy_search_item20,41,and,True
en,phi2_greedy_search_item20,42,"dance,",True
en,phi2_greedy_search_item20,43,In,True
en,phi2_greedy_search_item20,44,a,True
en,phi2_greedy_search_item20,45,cosmic,True
en,phi2_greedy_search_item20,46,"ballet,",True
en,phi2_greedy_search_item20,47,unsurpassed.,False
en,phi2_greedy_search_item22,0,In,True
en,phi2_greedy_search_item22,1,the,True
en,phi2_greedy_search_item22,2,depths,True
en,phi2_greedy_search_item22,3,of,True
en,phi2_greedy_search_item22,4,my,True
en,phi2_greedy_search_item22,5,"heart,",True
en,phi2_greedy_search_item22,6,a,True
en,phi2_greedy_search_item22,7,love,True
en,phi2_greedy_search_item22,8,so,True
en,phi2_greedy_search_item22,9,"true,",True
en,phi2_greedy_search_item22,10,But,True
en,phi2_greedy_search_item22,11,"alas,",True
en,phi2_greedy_search_item22,12,it,True
en,phi2_greedy_search_item22,13,remains,True
en,phi2_greedy_search_item22,14,"unreciprocated,",True
en,phi2_greedy_search_item22,15,it's,True
en,phi2_greedy_search_item22,16,true.,True
en,phi2_greedy_search_item22,17,A,True
en,phi2_greedy_search_item22,18,flame,True
en,phi2_greedy_search_item22,19,that,True
en,phi2_greedy_search_item22,20,"burns,",True
en,phi2_greedy_search_item22,21,but,True
en,phi2_greedy_search_item22,22,no,True
en,phi2_greedy_search_item22,23,one,True
en,phi2_greedy_search_item22,24,to,True
en,phi2_greedy_search_item22,25,"ignite,",True
en,phi2_greedy_search_item22,26,A,True
en,phi2_greedy_search_item22,27,longing,True
en,phi2_greedy_search_item22,28,that,True
en,phi2_greedy_search_item22,29,"aches,",True
en,phi2_greedy_search_item22,30,but,True
en,phi2_greedy_search_item22,31,no,True
en,phi2_greedy_search_item22,32,one,True
en,phi2_greedy_search_item22,33,to,True
en,phi2_greedy_search_item22,34,fight.,True
en,phi2_greedy_search_item22,35,I,True
en,phi2_greedy_search_item22,36,pour,True
en,phi2_greedy_search_item22,37,my,True
en,phi2_greedy_search_item22,38,soul,True
en,phi2_greedy_search_item22,39,into,True
en,phi2_greedy_search_item22,40,every,True
en,phi2_greedy_search_item22,41,word,True
en,phi2_greedy_search_item22,42,I,True
en,phi2_greedy_search_item22,43,"say,",True
en,phi2_greedy_search_item22,44,But,True
en,phi2_greedy_search_item22,45,it,True
en,phi2_greedy_search_item22,46,falls,True
en,phi2_greedy_search_item22,47,on,True
en,phi2_greedy_search_item22,48,deaf,True
en,phi2_greedy_search_item22,49,"ears,",True
en,phi2_greedy_search_item22,50,lost,True
en,phi2_greedy_search_item22,51,in,True
en,phi2_greedy_search_item22,52,the,True
en,phi2_greedy_search_item22,53,fray.,True
en,phi2_greedy_search_item22,54,A,True
en,phi2_greedy_search_item22,55,love,True
en,phi2_greedy_search_item22,56,that's,True
en,phi2_greedy_search_item22,57,"unrequited,",True
en,phi2_greedy_search_item22,58,a,True
en,phi2_greedy_search_item22,59,heart,True
en,phi2_greedy_search_item22,60,that's,True
en,phi2_greedy_search_item22,61,"broken,",True
en,phi2_greedy_search_item22,62,In,True
en,phi2_greedy_search_item22,63,this,True
en,phi2_greedy_search_item22,64,sea,True
en,phi2_greedy_search_item22,65,of,True
en,phi2_greedy_search_item22,66,unreciprocated,True
en,phi2_greedy_search_item22,67,"love,",True
en,phi2_greedy_search_item22,68,I'm,True
en,phi2_greedy_search_item22,69,left,True
en,phi2_greedy_search_item22,70,alone.,False
en,phi2_greedy_search_item25,0,Character,True
en,phi2_greedy_search_item25,1,A:,True
en,phi2_greedy_search_item25,2,I,True
en,phi2_greedy_search_item25,3,think,True
en,phi2_greedy_search_item25,4,that,True
en,phi2_greedy_search_item25,5,the,True
en,phi2_greedy_search_item25,6,government,True
en,phi2_greedy_search_item25,7,should,True
en,phi2_greedy_search_item25,8,ban,True
en,phi2_greedy_search_item25,9,all,True
en,phi2_greedy_search_item25,10,forms,True
en,phi2_greedy_search_item25,11,of,True
en,phi2_greedy_search_item25,12,"gambling,",True
en,phi2_greedy_search_item25,13,because,True
en,phi2_greedy_search_item25,14,it,True
en,phi2_greedy_search_item25,15,is,True
en,phi2_greedy_search_item25,16,a,True
en,phi2_greedy_search_item25,17,harmful,True
en,phi2_greedy_search_item25,18,and,True
en,phi2_greedy_search_item25,19,addictive,True
en,phi2_greedy_search_item25,20,activity,True
en,phi2_greedy_search_item25,21,that,True
en,phi2_greedy_search_item25,22,exploits,True
en,phi2_greedy_search_item25,23,vulnerable,True
en,phi2_greedy_search_item25,24,people,True
en,phi2_greedy_search_item25,25,and,True
en,phi2_greedy_search_item25,26,wastes,True
en,phi2_greedy_search_item25,27,public,True
en,phi2_greedy_search_item25,28,resources.,True
en,phi2_greedy_search_item25,29,Character,True
en,phi2_greedy_search_item25,30,B:,True
en,phi2_greedy_search_item25,31,I,True
en,phi2_greedy_search_item25,32,disagree.,True
en,phi2_greedy_search_item25,33,I,True
en,phi2_greedy_search_item25,34,think,True
en,phi2_greedy_search_item25,35,that,True
en,phi2_greedy_search_item25,36,gambling,True
en,phi2_greedy_search_item25,37,is,True
en,phi2_greedy_search_item25,38,a,True
en,phi2_greedy_search_item25,39,personal,True
en,phi2_greedy_search_item25,40,choice,True
en,phi2_greedy_search_item25,41,and,True
en,phi2_greedy_search_item25,42,a,True
en,phi2_greedy_search_item25,43,legitimate,True
en,phi2_greedy_search_item25,44,form,True
en,phi2_greedy_search_item25,45,of,True
en,phi2_greedy_search_item25,46,entertainment,True
en,phi2_greedy_search_item25,47,that,True
en,phi2_greedy_search_item25,48,can,True
en,phi2_greedy_search_item25,49,generate,True
en,phi2_greedy_search_item25,50,revenue,True
en,phi2_greedy_search_item25,51,and,True
en,phi2_greedy_search_item25,52,create,True
en,phi2_greedy_search_item25,53,jobs.,True
en,phi2_greedy_search_item25,54,The,True
en,phi2_greedy_search_item25,55,government,True
en,phi2_greedy_search_item25,56,should,True
en,phi2_greedy_search_item25,57,not,True
en,phi2_greedy_search_item25,58,interfere,True
en,phi2_greedy_search_item25,59,with,True
en,phi2_greedy_search_item25,60,the,True
en,phi2_greedy_search_item25,61,freedom,True
en,phi2_greedy_search_item25,62,and,True
en,phi2_greedy_search_item25,63,happiness,True
en,phi2_greedy_search_item25,64,of,True
en,phi2_greedy_search_item25,65,the,True
en,phi2_greedy_search_item25,66,people.,True
en,phi2_greedy_search_item25,67,Character,True
en,phi2_greedy_search_item25,68,A:,True
en,phi2_greedy_search_item25,69,But,True
en,phi2_greedy_search_item25,70,gambling,True
en,phi2_greedy_search_item25,71,is,True
en,phi2_greedy_search_item25,72,not,True
en,phi2_greedy_search_item25,73,a,True
en,phi2_greedy_search_item25,74,harmless,True
en,phi2_greedy_search_item25,75,activity.,True
en,phi2_greedy_search_item25,76,It,True
en,phi2_greedy_search_item25,77,can,True
en,phi2_greedy_search_item25,78,cause,True
en,phi2_greedy_search_item25,79,serious,True
en,phi2_greedy_search_item25,80,problems,True
en,phi2_greedy_search_item25,81,for,True
en,phi2_greedy_search_item25,82,individuals,True
en,phi2_greedy_search_item25,83,and,True
en,phi2_greedy_search_item25,84,"families,",True
en,phi2_greedy_search_item25,85,such,True
en,phi2_greedy_search_item25,86,as,True
en,phi2_greedy_search_item25,87,"debt,",True
en,phi2_greedy_search_item25,88,"crime,",True
en,phi2_greedy_search_item25,89,"addiction,",True
en,phi2_greedy_search_item25,90,and,True
en,phi2_greedy_search_item25,91,mental,True
en,phi2_greedy_search_item25,92,health,True
en,phi2_greedy_search_item25,93,issues.,True
en,phi2_greedy_search_item25,94,It,True
en,phi2_greedy_search_item25,95,also,True
en,phi2_greedy_search_item25,96,drains,True
en,phi2_greedy_search_item25,97,the,True
en,phi2_greedy_search_item25,98,public,True
en,phi2_greedy_search_item25,99,"coffers,",True
en,phi2_greedy_search_item25,100,as,True
en,phi2_greedy_search_item25,101,the,True
en,phi2_greedy_search_item25,102,government,True
en,phi2_greedy_search_item25,103,has,True
en,phi2_greedy_search_item25,104,to,True
en,phi2_greedy_search_item25,105,subsidize,True
en,phi2_greedy_search_item25,106,the,True
en,phi2_greedy_search_item25,107,losses,True
en,phi2_greedy_search_item25,108,and,True
en,phi2_greedy_search_item25,109,provide,True
en,phi2_greedy_search_item25,110,social,True
en,phi2_greedy_search_item25,111,services,True
en,phi2_greedy_search_item25,112,for,True
en,phi2_greedy_search_item25,113,the,True
en,phi2_greedy_search_item25,114,victims.,True
en,phi2_greedy_search_item25,115,Character,True
en,phi2_greedy_search_item25,116,B:,True
en,phi2_greedy_search_item25,117,That,True
en,phi2_greedy_search_item25,118,is,True
en,phi2_greedy_search_item25,119,not,True
en,phi2_greedy_search_item25,120,true.,False
en,phi2_greedy_search_item29,0,The,True
en,phi2_greedy_search_item29,1,city,True
en,phi2_greedy_search_item29,2,of,True
en,phi2_greedy_search_item29,3,Neo-Tokyo,True
en,phi2_greedy_search_item29,4,is,True
en,phi2_greedy_search_item29,5,a,True
en,phi2_greedy_search_item29,6,marvel,True
en,phi2_greedy_search_item29,7,of,True
en,phi2_greedy_search_item29,8,modern,True
en,phi2_greedy_search_item29,9,engineering,True
en,phi2_greedy_search_item29,10,and,True
en,phi2_greedy_search_item29,11,design.,True
en,phi2_greedy_search_item29,12,It,True
en,phi2_greedy_search_item29,13,is,True
en,phi2_greedy_search_item29,14,a,True
en,phi2_greedy_search_item29,15,sprawling,True
en,phi2_greedy_search_item29,16,metropolis,True
en,phi2_greedy_search_item29,17,of,True
en,phi2_greedy_search_item29,18,"skyscrapers,",True
en,phi2_greedy_search_item29,19,"bridges,",True
en,phi2_greedy_search_item29,20,and,True
en,phi2_greedy_search_item29,21,"tunnels,",True
en,phi2_greedy_search_item29,22,connected,True
en,phi2_greedy_search_item29,23,by,True
en,phi2_greedy_search_item29,24,a,True
en,phi2_greedy_search_item29,25,network,True
en,phi2_greedy_search_item29,26,of,True
en,phi2_greedy_search_item29,27,high-speed,True
en,phi2_greedy_search_item29,28,trains,True
en,phi2_greedy_search_item29,29,and,True
en,phi2_greedy_search_item29,30,drones.,True
en,phi2_greedy_search_item29,31,The,True
en,phi2_greedy_search_item29,32,city,True
en,phi2_greedy_search_item29,33,is,True
en,phi2_greedy_search_item29,34,powered,True
en,phi2_greedy_search_item29,35,by,True
en,phi2_greedy_search_item29,36,renewable,True
en,phi2_greedy_search_item29,37,energy,True
en,phi2_greedy_search_item29,38,"sources,",True
en,phi2_greedy_search_item29,39,such,True
en,phi2_greedy_search_item29,40,as,True
en,phi2_greedy_search_item29,41,solar,True
en,phi2_greedy_search_item29,42,"panels,",True
en,phi2_greedy_search_item29,43,wind,True
en,phi2_greedy_search_item29,44,"turbines,",True
en,phi2_greedy_search_item29,45,and,True
en,phi2_greedy_search_item29,46,geothermal,True
en,phi2_greedy_search_item29,47,plants.,True
en,phi2_greedy_search_item29,48,The,True
en,phi2_greedy_search_item29,49,city,True
en,phi2_greedy_search_item29,50,is,True
en,phi2_greedy_search_item29,51,also,True
en,phi2_greedy_search_item29,52,home,True
en,phi2_greedy_search_item29,53,to,True
en,phi2_greedy_search_item29,54,a,True
en,phi2_greedy_search_item29,55,diverse,True
en,phi2_greedy_search_item29,56,and,True
en,phi2_greedy_search_item29,57,vibrant,True
en,phi2_greedy_search_item29,58,"culture,",True
en,phi2_greedy_search_item29,59,with,True
en,phi2_greedy_search_item29,60,a,True
en,phi2_greedy_search_item29,61,mix,True
en,phi2_greedy_search_item29,62,of,True
en,phi2_greedy_search_item29,63,traditional,True
en,phi2_greedy_search_item29,64,and,True
en,phi2_greedy_search_item29,65,futuristic,True
en,phi2_greedy_search_item29,66,elements.,True
en,phi2_greedy_search_item29,67,The,True
en,phi2_greedy_search_item29,68,city,True
en,phi2_greedy_search_item29,69,is,True
en,phi2_greedy_search_item29,70,divided,True
en,phi2_greedy_search_item29,71,into,True
en,phi2_greedy_search_item29,72,different,True
en,phi2_greedy_search_item29,73,"districts,",True
en,phi2_greedy_search_item29,74,each,True
en,phi2_greedy_search_item29,75,with,True
en,phi2_greedy_search_item29,76,its,True
en,phi2_greedy_search_item29,77,own,True
en,phi2_greedy_search_item29,78,theme,True
en,phi2_greedy_search_item29,79,and,True
en,phi2_greedy_search_item29,80,attractions.,True
en,phi2_greedy_search_item29,81,Some,True
en,phi2_greedy_search_item29,82,of,True
en,phi2_greedy_search_item29,83,the,True
en,phi2_greedy_search_item29,84,districts,True
en,phi2_greedy_search_item29,85,include:,True
en,phi2_greedy_search_item29,86,-,True
en,phi2_greedy_search_item29,87,Cyberpunk:,True
en,phi2_greedy_search_item29,88,A,True
en,phi2_greedy_search_item29,89,district,True
en,phi2_greedy_search_item29,90,that,True
en,phi2_greedy_search_item29,91,showcases,True
en,phi2_greedy_search_item29,92,the,True
en,phi2_greedy_search_item29,93,latest,True
en,phi2_greedy_search_item29,94,in,True
en,phi2_greedy_search_item29,95,cybernetic,True
en,phi2_greedy_search_item29,96,"enhancements,",True
en,phi2_greedy_search_item29,97,artificial,True
en,phi2_greedy_search_item29,98,"intelligence,",True
en,phi2_greedy_search_item29,99,and,True
